close,high,low,open,volume,tic,date,sma_10,sma_30,rsi,macd
227.311279296875,230.82979848155264,226.08617211757934,229.12444390420126,28623000,MSFT,2023-01-19,227.8513168334961,0.0,0.0,0.7126787546783078
136.10693359375,136.2550244536786,132.50361529041555,133.55005775379874,80223600,AAPL,2023-01-20,131.93595275878906,0.0,0.0,1.0917386663857656
97.43563842773438,97.7139755439256,94.45352329516994,94.5330481855103,63191100,GOOGL,2023-01-20,90.65928497314454,0.0,0.0,0.8502868941158255
235.43621826171875,235.9458670784951,229.8399216164332,230.18295763742017,35389800,MSFT,2023-01-20,229.60665435791014,0.0,0.0,0.96160895032952
139.30552673339844,141.48727252057145,136.1365686570124,136.3537565657324,81760300,AAPL,2023-01-23,133.070263671875,0.0,89.42974580476414,1.3776843159014618
99.19509887695312,99.44360849206205,96.91874989248586,97.36606416611731,40005100,GOOGL,2023-01-23,91.89686279296875,0.0,77.6568701371302,1.2029854482358218
237.7492218017578,240.2876405055047,234.8775625509585,236.29869896460573,31934000,MSFT,2023-01-23,231.33650970458984,0.0,52.758366083261315,1.2695000537560759
140.7073211669922,141.32926952973608,138.50584268721101,138.5157093840139,66435100,AAPL,2023-01-24,134.2924331665039,0.0,90.11951059258075,1.6589370926650417
97.1175537109375,99.01617079422424,96.62053448501887,97.51517060845472,33078500,GOOGL,2023-01-24,92.8590919494629,0.0,70.06551161270428,1.3303393061539879
237.21995544433594,239.0919228720018,235.6518271703912,237.67080148298487,40234400,MSFT,2023-01-24,232.79879760742188,0.0,52.239601833443935,1.4540910631227462
140.0458984375,140.60860145852004,137.03489874919626,139.0883015683729,65799300,AAPL,2023-01-25,135.39120178222657,0.0,86.66041290886744,1.8113838588175497
94.65234375,95.58674233295737,93.20104850271382,95.00025569559745,42330000,GOOGL,2023-01-25,93.53503875732422,0.0,65.64416579528077,1.2607395396958196
235.81845092773438,238.45488418950694,226.30181098777524,229.81052003551318,66526600,MSFT,2023-01-25,233.95137786865234,0.0,62.5463254133946,1.4908804527462394
142.11904907226562,142.40533393014599,140.08537965694651,141.33914314056878,54105100,AAPL,2023-01-26,136.42481384277343,0.0,93.24212830858767,2.033462640032724
96.93862915039062,96.98833410791313,94.81138741170932,95.92471323857248,30114000,GOOGL,2023-01-26,94.13146209716797,0.0,74.35456417105411,1.3335000869523128
243.06129455566406,243.3651187810709,237.18077936480123,238.7979150603191,33454500,MSFT,2023-01-26,235.1500244140625,0.0,77.64149536905973,1.9486559152439042
144.0638427734375,145.34722141150488,141.25029755609052,141.32927632528882,70555800,AAPL,2023-01-27,137.66080169677736,0.0,92.3197978704205,2.30119483084286
98.77760314941406,99.72193663993366,96.72987879276118,96.72987879276118,33879800,GOOGL,2023-01-27,94.95055084228515,0.0,75.11482281458503,1.4887996245068962
243.21807861328125,244.85481998958946,241.9145627963581,244.03155156466582,26498900,MSFT,2023-01-27,236.09580841064454,0.0,76.39172139571,2.285201003992654
141.1713409423828,143.68873499989203,141.0232651416844,143.10628343226185,64015300,AAPL,2023-01-30,138.4742660522461,0.0,79.64948619792168,2.2934090868681096
96.36209106445312,97.7040414731996,95.8253093841722,96.89887274473404,27226200,GOOGL,2023-01-30,95.42967834472657,0.0,67.35409525965449,1.4350879796262035
237.87661743164062,240.7090646327135,237.37676413120786,239.64075980634883,25867400,MSFT,2023-01-30,236.43687744140624,0.0,66.49037150434293,2.1733953309222045
142.44483947753906,142.49420309949798,140.4605484095562,140.87517571941848,65874500,AAPL,2023-01-31,139.29858856201173,0.0,80.2950963234512,2.342745269893072
98.2507553100586,98.2905177575421,96.24280100756562,96.29250596289785,29870700,GOOGL,2023-01-31,96.1801773071289,0.0,69.15441276061654,1.4994836601934196
242.8750762939453,243.01228771712016,238.11185838241346,238.60190131588413,26541100,MSFT,2023-01-31,237.16802368164062,0.0,68.72037419288986,2.3868158045509915
143.5702667236328,144.7351849828254,139.51283893795213,142.1289453100569,77663600,AAPL,2023-02-01,140.30751953125,0.0,78.75741834515529,2.427242401012194
99.8312759399414,100.58674724081183,96.99826804156612,98.1215286935083,35531100,GOOGL,2023-02-01,97.10562667846679,0.0,67.34137695631975,1.6358316709391403
247.7166748046875,250.09827601317127,240.58165169810152,243.0612674641444,31259900,MSFT,2023-02-01,238.82828674316406,0.0,67.44758238425123,2.8434199388981085
148.89134216308594,149.24672407231745,146.2752209542802,146.9958815985471,118339000,AAPL,2023-02-02,141.84263610839844,0.0,83.39100120355494,2.8206574457715874
107.09770202636719,107.20704686415942,104.98040282749419,105.16927256257381,69883800,GOOGL,2023-02-02,98.565869140625,0.0,75.46766409902523,2.209307055895323
259.3306884765625,259.4188926025156,252.1270524252997,253.66579418989215,39940400,MSFT,2023-02-02,242.0302276611328,0.0,72.58092378607247,3.942072176705693
152.52426147460938,155.36743699431324,145.93955891955838,146.13699831650217,154357300,AAPL,2023-02-03,143.48436889648437,0.0,84.75363486202083,3.3391432438267543
104.15534210205078,107.16727723378527,101.96846066058136,102.31637258300907,65309300,GOOGL,2023-02-03,99.23783950805664,0.0,68.30537866481232,2.427974698081357
253.20516967773438,258.9386775277901,251.98006244096368,254.37147415992763,29077300,MSFT,2023-02-03,243.80712280273437,0.0,65.10269158827936,4.331239752631234
149.78970336914062,151.14219433077403,148.8518547888618,150.61897306818702,69858300,AAPL,2023-02-06,144.53278656005858,0.0,76.32556694049269,3.514434656132522
102.28655242919922,103.73784757677933,101.27262901864569,101.78953323137407,31999600,GOOGL,2023-02-06,99.54698486328125,0.0,66.29245189944368,2.4406776005300657
251.65664672851562,253.15617696480066,249.70628535128068,252.31331744433567,22518000,MSFT,2023-02-06,245.19786529541017,0.0,62.87643506884985,4.475918875865062
152.67234802246094,153.24493285853742,148.71363285221915,148.71363285221915,83322600,AAPL,2023-02-07,145.72928924560546,0.0,80.20519978424291,3.8097838703881166
106.99829864501953,107.53508032056584,102.50524816720788,102.60465049588427,49010200,GOOGL,2023-02-07,100.53505935668946,0.0,70.54726297868733,2.749350448705215
262.23175048828125,263.4176459144894,254.90069804204686,255.3417486096492,50841400,MSFT,2023-02-07,247.69904479980468,0.0,72.67532674317137,5.270826457793049
149.9772491455078,152.60323674930237,149.23684012618935,151.91219134400382,64120100,AAPL,2023-02-08,146.72242431640626,0.0,73.8881526542589,3.8058101630553836
98.77760314941406,102.52512475543763,97.45553019555744,101.44162648913434,94743500,GOOGL,2023-02-08,100.94758529663086,0.0,56.789861017773724,2.3801878087417094
261.4183349609375,271.248595796035,260.908671127071,267.75949222350795,54686000,MSFT,2023-02-08,250.259033203125,0.0,75.98576016986236,5.770736636706005
148.940673828125,152.35643407265164,148.49643142830433,151.81346444457745,56007100,AAPL,2023-02-09,147.4045867919922,0.0,69.5195582691324,3.684767885054953
94.44358825683594,99.43365756899807,93.07181044382328,99.40383763113448,119455000,GOOGL,2023-02-09,100.6980812072754,0.0,46.72328194844801,1.757541116223365
258.37017822265625,268.5238812652101,257.56650079899157,268.3474431140304,42375100,MSFT,2023-02-09,251.78992156982423,0.0,68.93814346216983,5.876745373173293
149.3065185546875,149.63279778324025,147.5367173791987,147.77401547814478,57450700,AAPL,2023-02-10,147.9288543701172,0.0,66.64540145785196,3.573599628240771
94.00621032714844,96.17321432273815,93.68811834540642,94.88096138096122,54980700,GOOGL,2023-02-10,100.22094192504883,0.0,44.14797412201285,1.2202852611350892
257.8605651855469,258.8308405007959,255.46915357779656,256.32182338936,25818500,MSFT,2023-02-10,253.2541702270508,0.0,67.11712612613783,5.854467893373879
152.114501953125,152.51986548450935,149.21754595699727,149.24720633522875,62199000,AAPL,2023-02-13,149.0231704711914,0.0,68.13686744368961,3.6477218174713357
94.04597473144531,94.63245375403223,93.28056090749652,94.17519699474974,50076100,GOOGL,2023-02-13,99.98933029174805,0.0,46.36897789376583,0.789776050071751
265.91693115234375,269.13161192054747,261.82995951872545,262.3102219801835,44630900,MSFT,2023-02-13,256.0582015991211,0.0,71.65046044577717,6.34975845541868
151.47181701660156,152.03539434579272,149.15821711991074,150.40399819813007,61707600,AAPL,2023-02-14,149.92586822509764,139.33706715901693,68.17749057515238,3.616571186920737
94.11555480957031,94.28453951526666,91.7099837325286,93.86704521275416,54726100,GOOGL,2023-02-14,99.57581024169922,94.8491579691569,49.327344142278214,0.4495810001903635
266.7499694824219,269.4941978010345,263.91750711977755,267.24001239002024,37047900,MSFT,2023-02-14,258.44569091796876,241.18571980794272,73.53821472927768,6.723219012858465
153.57778930664062,153.74586979762776,151.15542974516777,151.38283098748437,65573800,AAPL,2023-02-15,150.92662048339844,140.34063975016275,68.21068876444929,3.704364695175485
96.36209106445312,96.54101829121342,93.5887228416242,93.92669227888722,50169000,GOOGL,2023-02-15,99.2288917541504,95.10827128092448,49.27681363136635,0.34297519156098133
264.6178283691406,266.00321414410365,261.53263664657936,263.63528781822424,28922400,MSFT,2023-02-15,260.13580627441405,242.17934875488282,67.78762363384865,6.781067973806358
151.97608947753906,154.56652988459476,151.62014983417802,151.77833349715604,68167900,AAPL,2023-02-16,151.23509521484374,141.24837188720704,62.7130977487777,3.6122074195942275
94.94060516357422,97.09766656819714,94.1751913852172,94.80144040094763,42462600,GOOGL,2023-02-16,98.0131820678711,95.35446116129557,45.13608004742807,0.1510757321040188
257.57305908203125,262.0829176570906,257.3274238874108,259.4104055402297,29603600,MSFT,2023-02-16,259.9600433349609,243.28052927652996,60.63612716031071,6.229255935317667
150.82913208007812,151.27405274729716,149.14831228910668,150.6313912376096,59144100,AAPL,2023-02-17,151.06558227539062,142.161967976888,66.43994628529573,3.4135133178455703
93.78751373291016,94.9902991869334,92.65431065775073,94.28453289162607,34284100,GOOGL,2023-02-17,96.97639923095703,95.62450790405273,46.628462131931336,-0.08604884994328188
253.55442810058594,255.54898434486645,251.53039683731646,254.86122390687038,30000100,MSFT,2023-02-17,259.9949691772461,244.4695821126302,61.848522735842984,5.428405141399452
146.80503845214844,149.59323413897312,146.735835945734,148.50563686680903,58867200,AAPL,2023-02-21,150.7671157836914,142.79005533854166,56.786611363601814,2.919137650154795
91.24279022216797,92.54497816462502,91.17320783403466,92.44557583642192,33629300,GOOGL,2023-02-21,95.87202301025391,95.77195688883464,40.977746992510305,-0.4599364279520728
248.25852966308594,251.02930132977812,247.1973840242919,250.03692573640924,28397400,MSFT,2023-02-21,259.6551574707031,245.3965108235677,54.050341284390186,4.345285843725122
147.230224609375,148.25848625294472,145.49996548151248,147.19066738077868,51011300,AAPL,2023-02-22,150.2229034423828,143.41487528483074,55.823638155016354,2.530691027034635
91.10363006591797,91.56088686596968,90.06982911557466,91.153327440584,30884000,GOOGL,2023-02-22,94.28255615234374,95.8922358194987,38.33069878503392,-0.7574487840288242
247.11878967285156,249.89938146855127,245.9692189291674,249.6537463098398,22491100,MSFT,2023-02-22,258.1438613891602,246.21390126546223,49.52363491977425,3.362850780872435
147.71469116210938,148.64408993049327,145.5790684516341,148.39691004897256,48394200,AAPL,2023-02-23,149.99664764404298,144.03675791422526,47.78714233651001,2.234133752611285
90.34814453125,91.39188782661273,89.2248839320938,91.37200281273134,41206400,GOOGL,2023-02-23,93.43961029052734,95.97407811482748,22.883827462233228,-1.0382605316453493
250.32188415527344,252.3557354930105,246.10677639534023,251.09808466765125,29219100,MSFT,2023-02-23,257.0342163085937,247.0815424601237,41.711317934717755,2.796523678028592
145.05502319335938,145.5296042594395,144.07618560082526,145.45050490064946,55469600,AAPL,2023-02-24,149.60808258056642,144.47916107177736,35.41929534219547,1.7755269785371866
88.59864807128906,89.35411944878571,88.05193145097732,88.90680516090228,36585100,GOOGL,2023-02-24,92.85511627197266,95.894886525472,23.803177104170516,-1.3781570281574034
244.8687744140625,246.6176955175455,243.7683337176813,245.59585986981725,24990900,MSFT,2023-02-24,255.68407592773437,247.54134063720704,42.233886067693895,1.9093951331780943
146.25137329101562,147.48727255329774,145.7866739614647,146.04375066348234,44998500,AAPL,2023-02-27,149.3025680541992,144.96407470703124,42.65151217459314,1.486988519699139
89.33423614501953,89.62250819885539,88.80738940834006,89.33423614501953,27502300,GOOGL,2023-02-27,92.38791885375977,95.85313720703125,27.323380846387053,-1.5724980835260425
245.79234313964844,248.4059045535386,245.03578273196894,248.05218936224236,21190000,MSFT,2023-02-27,254.47725372314454,247.94241078694662,44.47250295918411,1.2633123968139728
145.74713134765625,147.3982909462784,145.17367228142913,145.39119175781394,50547000,AAPL,2023-02-28,148.66583099365235,145.38775583902995,34.04094314530393,1.2057093745834493
89.52310180664062,90.68613257544551,88.78751546541476,88.79745797356841,30142000,GOOGL,2023-02-28,91.9356315612793,95.78488006591797,13.647665127511218,-1.6921519587892249
245.06527709960938,247.09914335825746,244.38732168006,244.72139688160397,22491000,MSFT,2023-02-28,252.3920883178711,248.29572245279948,30.13075649296519,0.6878216314529766
143.67080688476562,145.56914623363537,143.37418806129784,145.17366452678502,55479000,AAPL,2023-03-01,147.88572998046874,145.7033955891927,35.04026072648115,0.8130971144616694
89.82130432128906,90.48730818385046,89.13541544508998,89.44357248518946,31111200,GOOGL,2023-03-01,91.50620651245117,95.7540646870931,22.208491239633105,-1.743602202604876
241.97027587890625,246.5489036451056,241.49864560005906,246.38187354348958,27565300,MSFT,2023-03-01,249.91411895751952,248.5092778523763,28.61919955445063,-0.006945654933531387
144.26405334472656,145.05503189340783,142.27671766674902,142.75131384795435,52238100,AAPL,2023-03-02,146.95435638427733,146.06283213297527,38.66807856441943,0.5418995243879294
91.45153045654297,91.72985998798497,89.05589433365411,89.12548430042554,32204400,GOOGL,2023-03-02,91.01515045166016,95.78322296142578,38.843584595313786,-1.6389376148029413
246.7257537841797,247.01068394203705,241.32178085393133,242.245371353518,24808200,MSFT,2023-03-02,248.12491149902343,249.02966817220053,37.661541008659384,-0.18627708874248583
149.3262939453125,149.4053933099208,145.66803508048022,146.3700174255545,70732300,AAPL,2023-03-03,146.6893768310547,146.5890360514323,50.039033793144995,0.7124925440350864
93.0916976928711,93.1712225850235,91.89884706231825,91.92867458480876,35160100,GOOGL,2023-03-03,90.83025970458985,95.80310363769532,46.8707594165427,-1.4121325088921992
250.83277893066406,251.15701912226012,247.00087665249143,247.78691211765954,30760100,MSFT,2023-03-03,247.4508834838867,249.8137181599935,43.08083459100468,-0.008840103466866367
152.09469604492188,154.53683399214765,151.72887472127306,152.0551388232703,87558000,AAPL,2023-03-06,146.81593322753906,147.12196146647136,49.960844787288856,1.0512774228031105
94.5628662109375,95.39786237480197,93.4396055972634,93.45948302749099,32639300,GOOGL,2023-03-06,90.90779495239258,95.70734456380208,51.610878362634274,-1.104978565286089
252.3852081298828,255.57846519382255,251.5107475643761,251.9528878516763,24109800,MSFT,2023-03-06,247.3339614868164,250.3786844889323,34.72061844266658,0.2498431956681486
149.88987731933594,152.29245838395036,149.4251779626418,151.96617914925054,56182000,AAPL,2023-03-07,147.12441711425782,147.47477315266926,47.05451842794005,1.1341185192854937
93.30045318603516,95.09966042430774,92.97241866452005,94.41377902394467,27835500,GOOGL,2023-03-07,91.11356124877929,95.51085637410482,47.63555129452997,-0.9493775126940989
249.71267700195312,253.19087897555727,248.96595157458177,251.8251332062513,21473200,MSFT,2023-03-07,247.47937622070313,250.7774663289388,31.529581625063855,0.24300271647160798
151.14552307128906,151.73876071934626,150.11726157953802,151.08620232381537,47204800,AAPL,2023-03-08,147.5159469604492,147.82271321614584,45.323166026564486,1.2832626307149155
93.68811798095703,95.38792271277032,93.43960838419056,93.55889572084645,34103300,GOOGL,2023-03-08,91.3720100402832,95.39654184977213,41.30570140469966,-0.7866360395025396
249.27052307128906,250.0958534971569,246.43098161208934,249.60458324475294,17340200,MSFT,2023-03-08,247.69454956054688,251.1791519165039,32.728861249599476,0.20061452664623403
148.89125061035156,152.79668921738386,148.53531102339875,151.82774843104707,53833600,AAPL,2023-03-09,147.63360290527345,148.11755828857423,44.213593966988796,1.2103673750405335
91.76962280273438,94.96048508775336,91.3521285038895,93.48931253451588,28813500,GOOGL,2023-03-09,91.51415786743163,95.30045115152994,40.01249558449298,-0.7991242917370158
247.91465759277344,255.02824211967837,247.18757213332034,251.35354977883682,26653400,MSFT,2023-03-09,247.45382690429688,251.58235880533854,37.53484189842412,0.05986884753076538
146.8248291015625,149.23730682187812,145.94486944980744,148.51554589298388,68572400,AAPL,2023-03-10,147.81058349609376,148.2744176228841,42.73935081176197,0.9786899762807195
90.08970642089844,92.23683321870004,89.86108181315275,91.6205266192025,35941000,GOOGL,2023-03-10,91.66326370239258,95.07215372721355,38.727278562946,-0.9304367798690691
244.249755859375,248.37642324072814,243.27705029353803,246.69628726753015,28333900,MSFT,2023-03-10,247.3919250488281,251.6219741821289,37.88071088689146,-0.3361211970929787
148.77261352539062,151.4124925875259,146.03385648579933,146.1426162263365,84457100,AAPL,2023-03-13,148.06270751953124,148.4313766479492,53.85813116694502,0.937852645381497
90.56684112548828,92.01813630978192,88.88691376749047,89.55291768928547,37335600,GOOGL,2023-03-13,91.78652420043946,94.79846165974935,47.64214513217059,-0.9854473186501878
249.48672485351562,253.40706751977035,241.43971437626587,243.08055549427945,33339700,MSFT,2023-03-13,247.76136322021483,251.8309290568034,51.602177612787,-0.23426339666775675
150.86871337890625,151.66957380513296,148.40681134075203,149.57349317484446,73695900,AAPL,2023-03-14,148.57486572265626,148.75462239583334,56.69578774039487,1.0587849500968218
93.4097900390625,93.7974644099169,91.88891249433968,92.00819224911878,36050200,GOOGL,2023-03-14,92.17519302368164,94.70005162556966,56.76778577585724,-0.7953154890962537
256.2367858886719,256.51189607276245,251.39285266205692,252.2673132455693,33620300,MSFT,2023-03-14,248.8785140991211,252.44293467203775,60.37568373140326,0.37516035412377846
151.26419067382812,151.5212522938301,148.2288147892157,149.48449268664993,77167900,AAPL,2023-03-15,149.3342041015625,149.04860076904296,56.55348831967906,1.172320681827074
95.53703308105469,96.35214428148515,92.08771855282328,92.66426265612834,50622100,GOOGL,2023-03-15,92.7467658996582,94.60959421793619,64.09294091026261,-0.4709697228372818
260.8055114746094,261.82736182874424,254.68427433311857,255.4408495887168,46028000,MSFT,2023-03-15,250.7620376586914,253.04061584472657,61.57008468219841,1.205431634528793
154.09190368652344,154.6950230424289,149.92938893729746,150.4435271800346,76161100,AAPL,2023-03-16,150.31698913574218,149.39932200113932,66.58201706468779,1.4692880352664588
99.72193145751953,100.58674759115617,94.9306666982023,95.62649054095976,65492000,GOOGL,2023-03-16,93.57380599975586,94.60594940185547,76.68102512748945,0.11617755085175929
271.3777160644531,271.7314162751919,258.68327877053844,260.57957486476903,54768800,MSFT,2023-03-16,253.22723388671875,253.82931722005208,76.28604611893896,2.6698755051817216
153.2515106201172,154.97188784795392,152.53963142836827,154.31932940774055,98944600,AAPL,2023-03-17,150.70951080322266,149.54466094970704,63.01475490293424,1.6191988304418317
101.01419067382812,102.22691122020146,99.50324797304604,99.66229776635429,61028500,GOOGL,2023-03-17,94.36605529785156,94.40316569010416,77.28756847670589,0.6760776600977323
274.55133056640625,278.38323315935025,271.49564349381546,273.4017747809038,69527400,MSFT,2023-03-17,255.59908905029297,254.3366719563802,77.29902130476283,4.0352808240141655
155.62442016601562,156.03969557063917,152.4110822679711,153.32071734921686,73641400,AAPL,2023-03-20,151.06248321533204,149.64799957275392,67.17087637206686,1.9044398870369719
100.61656188964844,101.14340099590657,99.27461164874533,99.52312123350185,32960400,GOOGL,2023-03-20,94.97142486572265,94.28520634969075,75.66698699459208,1.0756916861516714
267.47705078125,272.6353891713259,265.13859924685386,272.1441188484615,43466600,MSFT,2023-03-20,257.1082733154297,254.8124013264974,68.98619343870345,4.503211571801188
157.4832305908203,157.60187209543255,154.77413390443738,155.5453489444009,73938300,AAPL,2023-03-21,151.82181854248046,149.90445048014323,74.19476926777767,2.2522385733475403
104.29450988769531,104.47343710782083,100.6165707432291,100.64639068259812,42110300,GOOGL,2023-03-21,96.07083053588867,94.35213826497396,78.95786419433468,1.6655499651119925
268.9999694824219,270.19867023704575,264.814336850172,270.08077016032206,34558700,MSFT,2023-03-21,259.03700256347656,255.39051208496093,73.52488241662391,4.938020974032895
156.04957580566406,160.31095376257457,156.02979719452793,157.50299444764113,75701800,AAPL,2023-03-22,152.31222381591797,150.01702473958332,70.05388025041646,2.3861276709548065
102.75375366210938,105.95455098709382,102.71399121545033,103.64838216824836,43427400,GOOGL,2023-03-22,96.9773941040039,94.2106534322103,72.69464182142346,1.9873196919990193
267.5360107421875,276.1332417111231,267.4279156750732,268.62661650670384,34873300,MSFT,2023-03-22,260.8635513305664,255.56732076009115,69.21267019320848,5.1070084306741705
157.1371612548828,159.72761624709545,155.9012620500719,157.03829837049406,67622100,AAPL,2023-03-23,153.1368148803711,150.2556884765625,65.36967901282014,2.549436195261194
104.97045135498047,105.66628277095427,103.83724820910045,104.43366971999873,40797800,GOOGL,2023-03-23,98.29747695922852,94.41708170572916,73.31254282278196,2.391302021677305
272.8121643066406,276.15279558696733,270.39512337822373,273.08727441243803,36610900,MSFT,2023-03-23,263.3533020019531,255.94711507161458,69.86324755681011,5.59670217653246
158.4423065185547,158.53128765648677,156.069385653722,157.06798695939537,59196500,AAPL,2023-03-24,154.2985626220703,150.5724095662435,63.253605102165004,2.7511661087339405
104.81141662597656,104.86111399814442,103.22094903837505,104.36409477299682,30393300,GOOGL,2023-03-24,99.76964797973633,94.76267598470052,71.2053255708224,2.6679162119872757
275.67144775390625,275.73039779634655,270.4737991238302,272.3995704746585,28172000,MSFT,2023-03-24,266.49547119140624,256.52382405598956,70.55867091324062,6.141856038478522
156.4945068359375,158.9564235953307,156.08912825748425,158.13578467553296,52390300,AAPL,2023-03-27,155.070751953125,150.8120091756185,63.939868434019594,2.7240683424654435
101.84916687011719,104.13545807364463,101.32232776611659,103.99629331349016,31120900,GOOGL,2023-03-27,100.89788055419922,95.02410786946615,66.52571957497004,2.6203708215839043
271.5545654296875,276.54585829331256,270.70956495396155,275.60262774915475,26840200,MSFT,2023-03-27,268.70225524902344,256.98029073079425,68.80393505540175,6.1738930643753065
155.87159729003906,156.70213299816345,154.22043780927265,156.1879947191645,45992200,AAPL,2023-03-28,155.57104034423827,150.93724568684897,60.24868602347223,2.6225496715916847
100.42770385742188,101.83923664285179,99.14539334088516,101.82930171872184,32057900,GOOGL,2023-03-28,101.59967193603515,95.23683217366536,62.52772882717378,2.4409468586058267
270.4246520996094,271.318767617221,267.30015029600474,270.9748724204844,21878600,MSFT,2023-03-28,270.1210418701172,257.13054809570315,67.99869445697277,6.039277649819837
158.95643615722656,159.23327640666747,157.5524562960156,157.5722198233599,51305700,AAPL,2023-03-29,156.34026489257812,151.18673299153645,71.06785461969193,2.756917959170039
100.78555297851562,101.87899370400336,100.04996668448369,101.67024654963934,28779600,GOOGL,2023-03-29,102.12452392578125,95.45916544596354,67.7913020541952,2.300817444636664
